,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
4698,4699,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.1,149,95,67,251.7,116.9,67.6,1.02,6
4699,4700,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,229,127,111,245.1,118.6,66.5,0.99,9
4700,4701,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.12,229,145,105,250.4,116.0,64.3,0.96,1
4701,4702,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,156,73,62,251.6,119.4,64.0,0.99,3
4702,4703,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.32,0.11,149,95,67,256.3,119.5,63.5,1.0,6
4703,4704,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.01,149,95,67,256.2,121.2,67.8,1.08,6
4704,4705,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.38,0.01,149,95,67,234.5,119.9,67.2,0.97,6
4705,4706,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.01,160,76,67,137.6,123.7,68.1,0.59,3
4706,4707,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.1,122,49,53,238.6,122.9,63.2,0.95,2
4707,4708,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.15,149,95,67,155.7,114.1,64.2,0.58,6
4708,4709,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,228,136,105,253.6,114.4,62.5,0.93,1
4709,4710,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,229,102,103,255.4,115.8,66.7,1.01,4
4710,4711,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.36,0.01,160,76,67,134.2,122.5,62.3,0.53,3
4711,4712,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.01,160,76,67,255.7,118.4,68.0,1.06,3
4712,4713,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.23,0.01,191,87,72,258.1,124.7,63.1,1.04,0
4713,4714,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.11,156,73,62,257.5,121.1,63.2,1.01,3
4714,4715,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.34,0.07,228,136,105,255.3,119.0,61.8,0.96,1
4715,4716,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.13,160,76,67,247.1,118.9,67.7,1.02,3
4716,4717,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,229,102,103,254.4,118.9,65.9,1.02,4
4717,4718,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,229,140,97,248.4,114.6,66.9,0.98,8
4718,4719,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.18,0.01,229,140,97,251.3,114.6,66.7,0.99,8
4719,4720,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.09,191,87,72,245.9,121.1,62.1,0.95,0
4720,4721,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,179,104,70,255.0,124.4,68.1,1.11,7
4721,4722,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,229,102,103,177.3,122.6,63.4,0.71,4
4722,4723,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,228,136,105,242.3,115.7,66.1,0.95,1
4723,4724,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,229,140,107,196.9,124.2,65.7,0.82,1
4724,4725,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.01,229,102,103,253.8,120.5,62.4,0.98,4
4725,4726,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.09,149,95,67,259.9,122.8,66.3,1.09,6
4726,4727,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.49,0.09,229,140,107,253.7,116.9,66.2,1.01,1
4727,4728,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,179,104,70,238.7,116.7,62.4,0.89,7
4728,4729,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.39,0.01,156,73,62,259.2,116.3,68.2,1.05,3
4729,4730,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.11,0.01,160,76,67,245.4,123.4,62.5,0.97,3
4730,4731,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.01,156,73,62,242.6,123.1,66.8,1.02,3
4731,4732,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,229,102,103,240.4,119.7,68.0,1.0,4
4732,4733,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,229,145,105,247.5,120.7,62.7,0.96,1
4733,4734,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.14,229,140,107,254.8,122.3,66.5,1.06,1
4734,4735,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.32,0.01,191,87,72,243.6,123.6,67.5,1.04,0
4735,4736,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.22,0.09,229,102,103,246.2,121.6,62.9,0.97,4
4736,4737,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,149,95,67,241.9,125.0,66.5,1.03,6
4737,4738,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.01,156,73,62,249.2,122.0,64.2,1.0,3
4738,4739,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.13,191,87,72,252.2,114.2,65.0,0.96,0
4739,4740,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.05,0.01,207,104,77,198.7,123.0,63.5,0.8,5
4740,4741,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.23,0.1,229,140,97,257.6,121.8,65.8,1.06,8
4741,4742,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,160,76,67,254.5,117.7,67.5,1.04,3
4742,4743,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.13,0.01,207,104,77,245.9,121.9,62.5,0.96,5
4743,4744,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.24,0.01,156,73,62,259.3,114.6,66.9,1.02,3
4744,4745,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.01,191,87,72,239.0,123.3,63.6,0.96,0
4745,4746,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.05,0.01,149,95,67,256.0,114.1,64.5,0.97,6
4746,4747,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,191,87,72,244.2,119.8,65.6,0.98,0
4747,4748,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.24,0.01,228,136,105,237.9,116.7,66.8,0.95,1
4748,4749,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.27,0.01,229,140,107,254.9,121.0,62.4,0.99,1
4749,4750,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.15,149,95,67,205.6,121.3,65.9,0.84,6
4750,4751,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.01,149,95,67,256.1,115.6,64.3,0.98,6
4751,4752,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.16,0.09,229,127,111,242.6,121.5,63.1,0.95,9
4752,4753,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.13,229,140,97,254.7,115.0,63.0,0.95,8
4753,4754,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,229,140,107,152.0,118.2,65.9,0.61,1
4754,4755,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,156,73,62,164.2,117.8,64.1,0.64,3
4755,4756,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.01,179,104,70,136.2,120.5,67.6,0.57,7
4756,4757,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.13,229,102,103,239.5,116.7,66.2,0.95,4
4757,4758,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.01,122,49,53,257.9,114.4,62.6,0.95,2
4758,4759,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,122,49,53,246.9,119.1,66.5,1.0,2
4759,4760,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.15,0.01,229,145,105,246.9,121.9,66.6,1.03,1
4760,4761,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.33,0.01,149,95,67,249.2,124.8,62.6,1.0,6
4761,4762,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.23,0.09,207,104,77,238.2,121.1,62.2,0.92,5
4762,4763,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,149,95,67,252.3,115.0,64.1,0.95,6
4763,4764,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.0,0.01,229,140,107,256.9,122.3,67.0,1.08,1
4764,4765,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,229,127,111,261.9,124.3,64.2,1.07,9
4765,4766,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.01,229,140,97,261.1,115.1,67.8,1.04,8
4766,4767,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.01,149,95,67,238.9,116.4,61.8,0.88,6
4767,4768,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,229,140,107,262.3,120.9,67.2,1.09,1
4768,4769,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.22,0.12,229,145,105,259.3,116.6,66.8,1.04,1
4769,4770,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.08,0.01,207,104,77,258.3,124.4,66.6,1.1,5
4770,4771,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.17,0.14,228,136,105,261.8,119.3,64.4,1.03,1
4771,4772,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.16,0.01,229,140,107,253.3,125.6,66.6,1.09,1
4772,4773,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.01,122,49,53,196.3,116.8,62.6,0.74,2
4773,4774,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.01,229,140,97,248.9,119.1,64.4,0.98,8
4774,4775,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,179,104,70,259.8,122.3,68.2,1.11,7
4775,4776,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.15,229,145,105,149.5,122.4,61.8,0.58,1
4776,4777,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.14,228,136,105,248.7,118.2,66.9,1.01,1
4777,4778,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.15,229,140,107,169.3,115.5,66.9,0.67,1
4778,4779,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,229,102,103,249.4,121.7,63.6,0.99,4
4779,4780,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.01,149,95,67,240.3,120.2,68.2,1.01,6
4780,4781,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.01,156,73,62,260.7,119.7,64.5,1.03,3
4781,4782,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.33,0.01,229,127,111,253.9,124.1,66.1,1.07,9
4782,4783,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,229,140,97,233.6,124.3,65.0,0.97,8
4783,4784,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,179,104,70,240.6,115.3,64.6,0.92,7
4784,4785,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,156,73,62,255.4,119.6,61.8,0.97,3
4785,4786,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,229,127,111,233.3,123.1,64.5,0.95,9
4786,4787,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.01,229,140,97,261.8,117.6,63.8,1.01,8
4787,4788,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.09,149,95,67,251.4,122.6,66.8,1.06,6
4788,4789,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.24,0.13,156,73,62,241.8,119.8,65.3,0.97,3
4789,4790,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.19,0.13,207,104,77,254.8,122.4,67.4,1.08,5
4790,4791,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,228,136,105,247.9,124.5,65.6,1.04,1
4791,4792,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.01,229,127,111,256.1,126.0,67.6,1.12,9
4792,4793,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.27,0.07,229,102,103,251.5,123.2,63.9,1.02,4
4793,4794,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,229,102,103,244.1,119.7,65.5,0.98,4
4794,4795,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.01,160,76,67,252.7,115.6,68.1,1.02,3
4795,4796,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.31,0.09,191,87,72,255.2,122.8,62.8,1.01,0
4796,4797,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.01,179,104,70,238.8,120.9,66.0,0.98,7
4797,4798,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.35,0.01,229,145,105,244.0,115.9,62.6,0.91,1
4798,4799,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.12,228,136,105,259.3,125.6,61.8,1.03,1
4799,4800,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.01,229,127,111,239.7,122.1,67.6,1.01,9
4800,4801,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.7,0.15,179,104,70,137.0,116.8,67.4,0.55,7
4801,4802,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.13,229,127,111,254.9,121.9,67.6,1.08,9
4802,4803,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.01,149,95,67,251.0,125.3,63.8,1.03,6
4803,4804,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,228,136,105,255.0,116.9,66.0,1.01,1
4804,4805,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,149,95,67,155.1,121.0,62.4,0.6,6
4805,4806,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.01,160,76,67,134.2,120.5,66.4,0.55,3
4806,4807,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.01,156,73,62,253.6,123.8,65.6,1.06,3
4807,4808,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.33,0.01,179,104,70,256.0,123.7,62.8,1.02,7
4808,4809,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.01,149,95,67,258.4,118.3,64.9,1.02,6
4809,4810,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.01,228,136,105,247.7,123.9,67.4,1.06,1
4810,4811,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,207,104,77,190.3,120.5,68.0,0.8,5
4811,4812,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.22,0.01,160,76,67,250.7,120.5,66.8,1.03,3
4812,4813,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.1,156,73,62,257.3,121.0,66.5,1.06,3
4813,4814,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.01,229,102,103,238.3,119.2,62.1,0.9,4
4814,4815,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,156,73,62,256.5,120.7,63.5,1.01,3
4815,4816,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.38,0.01,160,76,67,239.7,117.5,64.0,0.92,3
4816,4817,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.12,229,140,107,241.1,125.4,65.1,1.01,1
4817,4818,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.19,0.08,156,73,62,253.0,120.0,68.0,1.06,3
4818,4819,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.34,0.01,228,136,105,244.1,123.0,64.1,0.99,1
4819,4820,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.1,191,87,72,247.9,114.1,66.6,0.97,0
4820,4821,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.01,179,104,70,257.2,114.8,64.4,0.98,7
4821,4822,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,191,87,72,245.9,114.1,66.6,0.96,0
4822,4823,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,179,104,70,246.8,120.2,64.7,0.98,7
4823,4824,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.01,207,104,77,248.7,117.2,64.9,0.97,5
4824,4825,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.01,160,76,67,245.0,123.5,66.0,1.02,3
4825,4826,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.01,122,49,53,261.8,117.7,67.4,1.07,2
4826,4827,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,229,140,97,260.5,117.5,67.1,1.05,8
4827,4828,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.1,229,140,107,241.5,115.3,64.3,0.92,1
4828,4829,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.12,229,140,107,243.6,125.4,64.4,1.01,1
4829,4830,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,228,136,105,207.1,116.5,61.9,0.77,1
4830,4831,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.08,0.12,122,49,53,247.3,115.5,62.5,0.92,2
4831,4832,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.13,179,104,70,252.7,119.1,63.4,0.98,7
4832,4833,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.01,229,102,103,259.6,121.6,63.8,1.03,4
4833,4834,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,229,127,111,259.9,120.5,64.4,1.03,9
4834,4835,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.08,228,136,105,252.7,116.6,63.4,0.96,1
4835,4836,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.01,160,76,67,168.7,118.7,64.6,0.66,3
4836,4837,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.34,0.01,156,73,62,253.1,116.9,62.6,0.95,3
4837,4838,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.17,0.01,229,102,103,199.9,120.3,64.7,0.8,4
4838,4839,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.08,228,136,105,259.7,114.7,62.3,0.95,1
4839,4840,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,207,104,77,254.0,118.2,64.7,1.0,5
4840,4841,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,229,102,103,247.2,119.1,63.3,0.96,4
4841,4842,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,229,140,97,257.6,115.7,62.8,0.96,8
4842,4843,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,122,49,53,181.1,118.4,67.5,0.74,2
4843,4844,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.48,0.13,229,145,105,240.7,115.3,65.4,0.93,1
4844,4845,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,149,95,67,257.5,119.3,66.6,1.05,6
4845,4846,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.1,149,95,67,150.2,122.7,66.4,0.63,6
4846,4847,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.08,229,140,107,243.0,114.2,66.3,0.94,1
4847,4848,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,228,136,105,262.1,122.6,67.4,1.11,1
4848,4849,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,229,140,107,132.4,122.0,66.6,0.55,1
4849,4850,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.1,229,140,97,132.8,118.3,63.9,0.51,8
4850,4851,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,191,87,72,258.9,114.2,63.1,0.96,0
4851,4852,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.36,0.13,160,76,67,252.9,114.7,63.5,0.94,3
4852,4853,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.01,149,95,67,258.0,116.9,65.7,1.02,6
4853,4854,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.19,0.01,179,104,70,243.0,118.3,61.8,0.91,7
4854,4855,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.33,0.07,228,136,105,243.1,115.7,64.4,0.93,1
4855,4856,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.09,179,104,70,247.9,123.0,63.2,0.99,7
4856,4857,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.01,229,140,107,262.0,124.3,64.5,1.08,1
4857,4858,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.36,0.01,229,140,97,247.0,119.6,66.5,1.01,8
4858,4859,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.01,191,87,72,260.7,120.9,66.0,1.07,0
4859,4860,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.11,229,145,105,243.7,121.6,67.9,1.03,1
4860,4861,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,229,127,111,147.7,120.2,63.2,0.58,9
4861,4862,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.16,0.01,191,87,72,258.4,114.0,64.3,0.97,0
4862,4863,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.15,229,145,105,238.8,118.1,62.5,0.9,1
4863,4864,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,122,49,53,245.2,115.6,65.9,0.96,2
4864,4865,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.32,0.1,229,127,111,141.6,120.1,62.8,0.55,9
4865,4866,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.14,229,140,107,181.6,116.8,67.4,0.73,1
4866,4867,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.13,0.01,228,136,105,145.0,114.8,67.3,0.57,1
4867,4868,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.13,229,140,97,262.4,123.5,67.1,1.12,8
4868,4869,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,156,73,62,192.3,122.1,64.5,0.78,3
4869,4870,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.39,0.01,191,87,72,243.7,117.8,65.9,0.97,0
4870,4871,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.01,229,140,107,254.5,119.3,63.7,0.99,1
4871,4872,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,229,145,105,259.5,116.3,67.6,1.05,1
4872,4873,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.49,0.01,160,76,67,239.4,125.0,67.6,1.04,3
4873,4874,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.22,0.01,229,102,103,248.3,122.8,61.8,0.97,4
4874,4875,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.13,229,140,97,247.9,119.9,61.8,0.94,8
4875,4876,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.49,0.01,160,76,67,195.1,118.5,63.6,0.75,3
4876,4877,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.01,228,136,105,135.7,118.7,67.6,0.56,1
4877,4878,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,229,145,105,249.7,124.2,64.2,1.02,1
4878,4879,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.01,122,49,53,225.2,114.3,62.4,0.82,2
4879,4880,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,229,140,97,258.4,121.0,65.1,1.04,8
4880,4881,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.12,122,49,53,246.3,122.6,62.6,0.97,2
4881,4882,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.32,0.01,179,104,70,244.0,125.4,65.8,1.03,7
4882,4883,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.01,156,73,62,259.6,125.2,66.9,1.12,3
4883,4884,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.14,207,104,77,250.6,114.1,63.9,0.94,5
4884,4885,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.05,0.01,149,95,67,249.7,115.5,67.4,1.0,6
